ContainerID,language,dimension,Size,L_Value,Timestamp,sum_t0,sum_tmax,t_exec,peak_mem
2ab5500d137c,julia,1d,low,1000,13:16:17,333.0,333.0,0.001524743,24720
d470df1f477b,julia,1d,high,10000,13:17:18,3333.0,3333.0,0.015201443,240480
580cc111599c,julia,1d,low,1000,13:17:45,333.0,333.0,0.001520843,24720
19db3bf76920,julia,1d,mid,2000,13:19:07,667.0,667.0,0.004258197,48720
7bc779ff7afc,julia,1d,mid,2000,13:19:57,667.0,667.0,0.004650509,48720
a3ce879eea09,julia,1d,low,1000,13:22:14,333.0,333.0,0.001604052,24720
04dbcbd8f20c,julia,1d,mid,2000,13:22:28,667.0,667.0,0.004241539,48720
171c869a1314,julia,1d,mid,2000,13:23:14,667.0,667.0,0.004243528,48720
732093f12263,julia,1d,low,1000,13:23:17,333.0,333.0,0.001525658,24720
3b0e65afef4a,julia,1d,low,1000,13:24:56,333.0,333.0,0.001527978,24720
20e036397501,julia,1d,mid,2000,13:25:49,667.0,667.0,0.004242835,48720
d9d372a04c40,julia,1d,mid,2000,13:25:52,667.0,667.0,0.004271659,48720
af29e1bb258a,julia,1d,high,10000,13:26:32,3333.0,3333.0,0.015533948,240480
da5309b2b3ca,julia,1d,mid,2000,13:26:35,667.0,667.0,0.00424503,48720
06ae8a624770,julia,1d,low,1000,13:28:01,333.0,333.0,0.001524126,24720
f029d01b8cec,julia,1d,low,1000,13:28:34,333.0,333.0,0.00153609,24720
cb981754c34c,julia,1d,low,1000,13:30:20,333.0,333.0,0.001522228,24720
34309fa982e9,julia,1d,mid,2000,13:31:39,667.0,667.0,0.004242103,48720
ad15b85e227a,julia,1d,mid,2000,13:31:42,667.0,667.0,0.004242089,48720
9f624db49f3f,julia,1d,high,10000,13:31:45,3333.0,3333.0,0.015274049,240480
05e94ae0fae2,julia,1d,high,10000,13:33:21,3333.0,3333.0,0.015200217,240480
953743738bef,julia,1d,high,10000,13:33:24,3333.0,3333.0,0.015210279,240480
280aba670d97,julia,1d,mid,2000,13:34:31,667.0,667.0,0.005500347,48720
09d8d92ce130,julia,1d,low,1000,13:35:10,333.0,333.0,0.001528077,24720
4e23060d77ae,julia,1d,mid,2000,13:35:35,667.0,667.0,0.004241232,48720
9d11037aaa14,julia,1d,mid,2000,13:36:48,667.0,667.0,0.004254835,48720
7a23ed66a4bb,julia,1d,mid,2000,13:36:51,667.0,667.0,0.00425668,48720
f18dd308cbe9,julia,1d,mid,2000,13:37:36,667.0,667.0,0.004246467,48720
2073dd2ce5e6,julia,1d,high,10000,13:38:07,3333.0,3333.0,0.015252843,240480
8dde92f3f2f9,julia,1d,low,1000,13:38:46,333.0,333.0,0.001525068,24720
d7bbd918d2ef,julia,1d,mid,2000,13:38:49,667.0,667.0,0.004241993,48720
5413284f4f01,julia,1d,mid,2000,13:38:52,667.0,667.0,0.004245754,48720
1723d8d76426,julia,1d,high,10000,13:41:53,3333.0,3333.0,0.015385519,240480
00e6a918e82a,julia,1d,high,10000,13:42:51,3333.0,3333.0,0.015251948,240480
1aa7caaae038,julia,1d,low,1000,13:43:26,333.0,333.0,0.001521775,24720
92a6152c39cd,julia,1d,high,10000,13:43:29,3333.0,3333.0,0.015240009,240480
3343673c4711,julia,1d,high,10000,13:44:18,3333.0,3333.0,0.015284178,240480
8cf8714b9441,julia,1d,mid,2000,13:44:31,667.0,667.0,0.004256038,48720
b3132e19c660,julia,1d,high,10000,13:45:35,3333.0,3333.0,0.015240615,240480
88d9a90e8d58,julia,1d,mid,2000,13:46:59,667.0,667.0,0.004255638,48720
4397b14bb4fe,julia,1d,mid,2000,13:47:28,667.0,667.0,0.004247939,48720
cbe476c6c499,julia,1d,high,10000,13:48:31,3333.0,3333.0,0.01522401,240480
88d8d17afa7c,julia,1d,high,10000,13:50:10,3333.0,3333.0,0.015252621,240480
57f225ffdd52,julia,1d,mid,2000,13:50:18,667.0,667.0,0.004244007,48720
f2c91f92206d,julia,1d,low,1000,13:50:21,333.0,333.0,0.001531091,24720
4e5554183de8,julia,1d,low,1000,15:03:21,333.0,333.0,0.001547528,24720
3df4c3819dbf,julia,1d,high,10000,15:04:13,3333.0,3333.0,0.015631567,240480
4248c04d6649,julia,1d,low,1000,15:05:33,333.0,333.0,0.001527191,24720
ad1b99ae29d7,julia,1d,low,1000,15:07:16,333.0,333.0,0.001540275,24720
b50869834b5f,julia,1d,high,10000,15:08:26,3333.0,3333.0,0.015222809,240480
7510ca59931d,julia,1d,high,10000,15:08:56,3333.0,3333.0,0.015214101,240480
96e74dc5c3e1,julia,1d,mid,2000,15:09:43,667.0,667.0,0.00424346,48720
e99596ac3edf,julia,1d,high,10000,15:09:46,3333.0,3333.0,0.0152765,240480
a918f1671e9c,julia,1d,low,1000,15:09:49,333.0,333.0,0.001544011,24720
d82a22036c49,julia,1d,low,1000,15:10:28,333.0,333.0,0.001521482,24720
