ContainerID,language,dimension,Size,L_Value,Timestamp,CPUPerc,MemUsed,MemLimit,NetReceived,NetSent,BlockRead,BlockWritten
99cd27f8981a,python,3d,high,100,18:13:31,100.26%,36.98MiB,7.463GiB,3.09kB,0B,0B,0B
99cd27f8981a,python,3d,high,100,18:13:33,100.12%,44.11MiB,7.463GiB,3.09kB,0B,0B,0B
99cd27f8981a,python,3d,high,100,18:13:36,100.24%,36.98MiB,7.463GiB,3.16kB,0B,0B,0B
99cd27f8981a,python,3d,high,100,18:13:38,100.13%,51.36MiB,7.463GiB,3.36kB,0B,0B,0B
99cd27f8981a,python,3d,high,100,18:13:41,100.26%,44.11MiB,7.463GiB,3.36kB,0B,0B,0B
99cd27f8981a,python,3d,high,100,18:13:44,99.98%,49.36MiB,7.463GiB,3.36kB,0B,0B,0B
99cd27f8981a,python,3d,high,100,18:13:46,99.87%,37.36MiB,7.463GiB,3.36kB,0B,0B,0B
99cd27f8981a,python,3d,high,100,18:13:49,99.74%,44.11MiB,7.463GiB,3.43kB,0B,0B,0B
99cd27f8981a,python,3d,high,100,18:13:52,100.13%,44.11MiB,7.463GiB,3.43kB,0B,0B,0B
99cd27f8981a,python,3d,high,100,18:13:54,100.01%,51.36MiB,7.463GiB,3.63kB,0B,0B,0B
99cd27f8981a,python,3d,high,100,18:13:57,99.89%,36.98MiB,7.463GiB,3.63kB,0B,0B,0B
99cd27f8981a,python,3d,high,100,18:14:00,100.44%,44.11MiB,7.463GiB,3.63kB,0B,0B,0B
99cd27f8981a,python,3d,high,100,18:14:02,100.39%,36.98MiB,7.463GiB,3.63kB,0B,0B,0B
99cd27f8981a,python,3d,high,100,18:14:05,100.27%,44.11MiB,7.463GiB,3.63kB,0B,0B,0B
99cd27f8981a,python,3d,high,100,18:14:08,99.72%,51.11MiB,7.463GiB,3.63kB,0B,0B,0B
99cd27f8981a,python,3d,high,100,18:14:10,100.39%,36.98MiB,7.463GiB,3.63kB,0B,0B,0B
99cd27f8981a,python,3d,high,100,18:14:13,100.13%,41.36MiB,7.463GiB,3.63kB,0B,0B,0B
99cd27f8981a,python,3d,high,100,18:14:15,100.51%,43.36MiB,7.463GiB,3.63kB,0B,0B,0B
99cd27f8981a,python,3d,high,100,18:14:18,100.14%,41.36MiB,7.463GiB,3.63kB,0B,0B,0B
a4eb5930ad09,python,3d,low,50,18:14:35,100.13%,16.91MiB,7.463GiB,526B,0B,0B,0B
a4eb5930ad09,python,3d,low,50,18:14:38,99.49%,17.66MiB,7.463GiB,2.41kB,0B,0B,0B
a4eb5930ad09,python,3d,low,50,18:14:41,100.40%,18.34MiB,7.463GiB,2.88kB,0B,0B,0B
a4eb5930ad09,python,3d,low,50,18:14:43,100.01%,17.65MiB,7.463GiB,3.09kB,0B,0B,0B
91d29c0fff13,python,3d,low,50,18:19:09,100.36%,16.98MiB,7.463GiB,526B,0B,0B,0B
91d29c0fff13,python,3d,low,50,18:19:11,99.74%,18.55MiB,7.463GiB,2.54kB,0B,0B,0B
91d29c0fff13,python,3d,low,50,18:19:14,100.14%,18.11MiB,7.463GiB,3.02kB,0B,0B,0B
91d29c0fff13,python,3d,low,50,18:19:16,100.64%,16.99MiB,7.463GiB,3.22kB,0B,0B,0B
5557c3fdbdb8,python,3d,high,100,18:19:20,100.80%,44.1MiB,7.463GiB,526B,0B,0B,0B
5557c3fdbdb8,python,3d,high,100,18:19:22,100.00%,36.97MiB,7.463GiB,2.41kB,0B,0B,0B
5557c3fdbdb8,python,3d,high,100,18:19:25,100.26%,47.47MiB,7.463GiB,2.88kB,0B,0B,0B
5557c3fdbdb8,python,3d,high,100,18:19:27,100.14%,44.1MiB,7.463GiB,3.09kB,0B,0B,0B
5557c3fdbdb8,python,3d,high,100,18:19:30,100.11%,36.97MiB,7.463GiB,3.09kB,0B,0B,0B
5557c3fdbdb8,python,3d,high,100,18:19:33,100.14%,47.47MiB,7.463GiB,3.09kB,0B,0B,0B
5557c3fdbdb8,python,3d,high,100,18:19:35,100.14%,51.35MiB,7.463GiB,3.36kB,0B,0B,0B
5557c3fdbdb8,python,3d,high,100,18:19:38,100.14%,43.6MiB,7.463GiB,3.36kB,0B,0B,0B
5557c3fdbdb8,python,3d,high,100,18:19:41,100.13%,44.1MiB,7.463GiB,3.36kB,0B,0B,0B
5557c3fdbdb8,python,3d,high,100,18:19:43,100.51%,45.47MiB,7.463GiB,3.36kB,0B,0B,0B
5557c3fdbdb8,python,3d,high,100,18:19:46,100.26%,36.97MiB,7.463GiB,3.36kB,0B,0B,0B
5557c3fdbdb8,python,3d,high,100,18:19:49,100.14%,44.1MiB,7.463GiB,3.36kB,0B,0B,0B
5557c3fdbdb8,python,3d,high,100,18:19:51,99.86%,39.47MiB,7.463GiB,3.56kB,0B,0B,0B
5557c3fdbdb8,python,3d,high,100,18:19:54,99.76%,51.35MiB,7.463GiB,3.63kB,0B,0B,0B
5557c3fdbdb8,python,3d,high,100,18:19:57,100.12%,43.47MiB,7.463GiB,3.63kB,0B,0B,0B
5557c3fdbdb8,python,3d,high,100,18:19:59,99.76%,51.35MiB,7.463GiB,3.63kB,0B,0B,0B
5557c3fdbdb8,python,3d,high,100,18:20:02,100.14%,43.48MiB,7.463GiB,3.63kB,0B,0B,0B
5557c3fdbdb8,python,3d,high,100,18:20:04,100.24%,49.48MiB,7.463GiB,3.63kB,0B,0B,0B
5557c3fdbdb8,python,3d,high,100,18:20:07,99.88%,51.35MiB,7.463GiB,3.63kB,0B,0B,0B
5557c3fdbdb8,python,3d,high,100,18:20:10,100.26%,37.1MiB,7.463GiB,3.63kB,0B,0B,0B
5557c3fdbdb8,python,3d,high,100,18:20:12,100.11%,43.48MiB,7.463GiB,3.63kB,0B,0B,0B
5557c3fdbdb8,python,3d,high,100,18:20:15,100.38%,47.48MiB,7.463GiB,3.63kB,0B,0B,0B
015a9c5704e4,python,3d,low,50,18:22:14,100.39%,16.98MiB,7.463GiB,526B,0B,0B,0B
015a9c5704e4,python,3d,low,50,18:22:16,100.01%,16.91MiB,7.463GiB,2.41kB,0B,0B,0B
015a9c5704e4,python,3d,low,50,18:22:19,100.14%,16.98MiB,7.463GiB,2.88kB,0B,0B,0B
015a9c5704e4,python,3d,low,50,18:22:21,99.77%,16.91MiB,7.463GiB,3.09kB,0B,0B,0B
2ce71b239549,python,3d,mid,75,18:22:28,100.64%,26.63MiB,7.463GiB,526B,0B,0B,0B
2ce71b239549,python,3d,mid,75,18:22:30,100.13%,26.66MiB,7.463GiB,2.41kB,0B,0B,0B
2ce71b239549,python,3d,mid,75,18:22:33,100.25%,29.55MiB,7.463GiB,2.88kB,0B,0B,0B
2ce71b239549,python,3d,mid,75,18:22:36,100.14%,28.88MiB,7.463GiB,2.88kB,0B,0B,0B
2ce71b239549,python,3d,mid,75,18:22:38,100.13%,29.58MiB,7.463GiB,3.09kB,0B,0B,0B
2ce71b239549,python,3d,mid,75,18:22:41,99.83%,24.9MiB,7.463GiB,3.16kB,0B,0B,0B
2ce71b239549,python,3d,mid,75,18:22:43,100.14%,24.85MiB,7.463GiB,3.16kB,0B,0B,0B
2ce71b239549,python,3d,mid,75,18:22:46,99.60%,23.73MiB,7.463GiB,3.36kB,0B,0B,0B
2ce71b239549,python,3d,mid,75,18:22:49,99.74%,26.62MiB,7.463GiB,3.36kB,0B,0B,0B
2ce71b239549,python,3d,mid,75,18:22:51,100.02%,26.57MiB,7.463GiB,3.36kB,0B,0B,0B
2ce71b239549,python,3d,mid,75,18:22:54,99.86%,23.77MiB,7.463GiB,3.36kB,0B,0B,0B
ec46c61a9d06,python,3d,high,100,18:23:39,100.23%,37.39MiB,7.463GiB,526B,0B,0B,0B
ec46c61a9d06,python,3d,high,100,18:23:41,99.89%,51.26MiB,7.463GiB,2.41kB,0B,0B,0B
ec46c61a9d06,python,3d,high,100,18:23:44,100.55%,37.03MiB,7.463GiB,2.88kB,0B,0B,0B
ec46c61a9d06,python,3d,high,100,18:23:47,100.00%,39.04MiB,7.463GiB,3.09kB,0B,0B,0B
ec46c61a9d06,python,3d,high,100,18:23:49,100.13%,51.29MiB,7.463GiB,3.09kB,0B,0B,0B
ec46c61a9d06,python,3d,high,100,18:23:52,99.89%,37.05MiB,7.463GiB,3.09kB,0B,0B,0B
ec46c61a9d06,python,3d,high,100,18:23:54,100.13%,51.31MiB,7.463GiB,3.36kB,0B,0B,0B
ec46c61a9d06,python,3d,high,100,18:23:57,100.24%,37.07MiB,7.463GiB,3.36kB,0B,0B,0B
ec46c61a9d06,python,3d,high,100,18:24:00,99.89%,51.32MiB,7.463GiB,3.36kB,0B,0B,0B
ec46c61a9d06,python,3d,high,100,18:24:02,99.88%,42.96MiB,7.463GiB,3.36kB,0B,0B,0B
ec46c61a9d06,python,3d,high,100,18:24:05,100.11%,40.97MiB,7.463GiB,3.36kB,0B,0B,0B
ec46c61a9d06,python,3d,high,100,18:24:08,99.99%,38.98MiB,7.463GiB,3.36kB,0B,0B,0B
ec46c61a9d06,python,3d,high,100,18:24:10,100.01%,38.98MiB,7.463GiB,3.36kB,0B,0B,0B
ec46c61a9d06,python,3d,high,100,18:24:13,100.09%,36.98MiB,7.463GiB,3.63kB,0B,0B,0B
ec46c61a9d06,python,3d,high,100,18:24:16,100.64%,36.98MiB,7.463GiB,3.63kB,0B,0B,0B
ec46c61a9d06,python,3d,high,100,18:24:18,100.13%,44.23MiB,7.463GiB,3.63kB,0B,0B,0B
ec46c61a9d06,python,3d,high,100,18:24:21,100.12%,44.11MiB,7.463GiB,3.63kB,0B,0B,0B
ec46c61a9d06,python,3d,high,100,18:24:23,100.26%,44MiB,7.463GiB,3.63kB,0B,0B,0B
ec46c61a9d06,python,3d,high,100,18:24:26,100.26%,37MiB,7.463GiB,3.63kB,0B,0B,0B
ec46c61a9d06,python,3d,high,100,18:24:29,100.36%,51.25MiB,7.463GiB,3.63kB,0B,0B,0B
ec46c61a9d06,python,3d,high,100,18:24:31,100.01%,49.01MiB,7.463GiB,3.63kB,0B,0B,0B
ec46c61a9d06,python,3d,high,100,18:24:34,99.70%,44.14MiB,7.463GiB,3.63kB,0B,0B,0B
ec46c61a9d06,python,3d,high,100,18:24:37,0.00%,0B,0B,0B,0B,0B,0B
dd7ddd3cde13,python,3d,low,50,18:25:10,101.33%,18.57MiB,7.463GiB,526B,0B,0B,0B
dd7ddd3cde13,python,3d,low,50,18:25:12,100.14%,18.5MiB,7.463GiB,2.41kB,0B,0B,0B
dd7ddd3cde13,python,3d,low,50,18:25:15,100.00%,18.19MiB,7.463GiB,2.88kB,0B,0B,0B
dd7ddd3cde13,python,3d,low,50,18:25:18,99.74%,18.13MiB,7.463GiB,3.09kB,0B,0B,0B
dd7ddd3cde13,python,3d,low,50,18:25:20,100.27%,17MiB,7.463GiB,3.09kB,0B,0B,0B
90970c5459df,python,3d,high,100,18:25:23,100.35%,39.12MiB,7.463GiB,526B,0B,0B,0B
90970c5459df,python,3d,high,100,18:25:26,99.61%,51.38MiB,7.463GiB,2.41kB,0B,0B,0B
90970c5459df,python,3d,high,100,18:25:29,99.73%,37.02MiB,7.463GiB,2.88kB,0B,0B,0B
90970c5459df,python,3d,high,100,18:25:31,100.23%,49.04MiB,7.463GiB,3.09kB,0B,0B,0B
90970c5459df,python,3d,high,100,18:25:34,100.14%,44.06MiB,7.463GiB,3.09kB,0B,0B,0B
90970c5459df,python,3d,high,100,18:25:37,100.14%,41.08MiB,7.463GiB,3.09kB,0B,0B,0B
90970c5459df,python,3d,high,100,18:25:39,99.86%,44.11MiB,7.463GiB,3.36kB,0B,0B,0B
90970c5459df,python,3d,high,100,18:25:42,100.02%,51.37MiB,7.463GiB,3.36kB,0B,0B,0B
90970c5459df,python,3d,high,100,18:25:45,100.25%,51.26MiB,7.463GiB,3.36kB,0B,0B,0B
90970c5459df,python,3d,high,100,18:25:47,100.04%,37.04MiB,7.463GiB,3.36kB,0B,0B,0B
90970c5459df,python,3d,high,100,18:25:50,100.00%,41.07MiB,7.463GiB,3.36kB,0B,0B,0B
90970c5459df,python,3d,high,100,18:25:52,100.14%,44.09MiB,7.463GiB,3.36kB,0B,0B,0B
90970c5459df,python,3d,high,100,18:25:55,100.09%,44.11MiB,7.463GiB,3.63kB,0B,0B,0B
90970c5459df,python,3d,high,100,18:25:58,100.14%,37MiB,7.463GiB,3.63kB,0B,0B,0B
90970c5459df,python,3d,high,100,18:26:00,100.39%,51.14MiB,7.463GiB,3.63kB,0B,0B,0B
90970c5459df,python,3d,high,100,18:26:03,100.11%,51.04MiB,7.463GiB,3.63kB,0B,0B,0B
90970c5459df,python,3d,high,100,18:26:06,100.27%,51.07MiB,7.463GiB,3.63kB,0B,0B,0B
90970c5459df,python,3d,high,100,18:26:08,100.39%,49.09MiB,7.463GiB,3.63kB,0B,0B,0B
90970c5459df,python,3d,high,100,18:26:11,99.84%,44.11MiB,7.463GiB,3.63kB,0B,0B,0B
90970c5459df,python,3d,high,100,18:26:14,100.26%,44.12MiB,7.463GiB,3.63kB,0B,0B,0B
90970c5459df,python,3d,high,100,18:26:16,100.26%,44.52MiB,7.463GiB,3.63kB,0B,0B,0B
90970c5459df,python,3d,high,100,18:26:19,100.20%,44.54MiB,7.463GiB,3.63kB,0B,0B,0B
2ed660c925c9,python,3d,low,50,18:28:35,100.77%,17.13MiB,7.463GiB,526B,0B,0B,0B
2ed660c925c9,python,3d,low,50,18:28:38,100.39%,16.95MiB,7.463GiB,2.21kB,0B,0B,0B
2ed660c925c9,python,3d,low,50,18:28:40,100.14%,17.02MiB,7.463GiB,2.88kB,0B,0B,0B
2ed660c925c9,python,3d,low,50,18:28:43,100.26%,16.97MiB,7.463GiB,3.09kB,0B,0B,0B
2ed660c925c9,python,3d,low,50,18:28:46,100.14%,16.91MiB,7.463GiB,3.09kB,0B,0B,0B
5b894b0a9699,python,3d,mid,75,18:34:04,100.37%,26.57MiB,7.463GiB,526B,0B,0B,0B
5b894b0a9699,python,3d,mid,75,18:34:07,99.61%,26.35MiB,7.463GiB,2.21kB,0B,0B,0B
5b894b0a9699,python,3d,mid,75,18:34:09,100.26%,29.62MiB,7.463GiB,2.88kB,0B,0B,0B
5b894b0a9699,python,3d,mid,75,18:34:12,100.13%,24.7MiB,7.463GiB,3.09kB,0B,0B,0B
5b894b0a9699,python,3d,mid,75,18:34:15,100.76%,26.64MiB,7.463GiB,3.09kB,0B,0B,0B
5b894b0a9699,python,3d,mid,75,18:34:17,100.01%,29.54MiB,7.463GiB,3.16kB,0B,0B,0B
5b894b0a9699,python,3d,mid,75,18:34:20,99.61%,26.42MiB,7.463GiB,3.36kB,0B,0B,0B
5b894b0a9699,python,3d,mid,75,18:34:22,100.26%,26.74MiB,7.463GiB,3.36kB,0B,0B,0B
5b894b0a9699,python,3d,mid,75,18:34:25,100.01%,23.82MiB,7.463GiB,3.36kB,0B,0B,0B
5b894b0a9699,python,3d,mid,75,18:34:28,100.13%,24.64MiB,7.463GiB,3.36kB,0B,0B,0B
5b894b0a9699,python,3d,mid,75,18:34:30,100.14%,24.09MiB,7.463GiB,3.36kB,0B,0B,0B
78b1b0bd0c90,python,3d,high,100,18:34:46,100.21%,47.73MiB,7.463GiB,987B,0B,0B,0B
78b1b0bd0c90,python,3d,high,100,18:34:49,100.14%,49.73MiB,7.463GiB,2.41kB,0B,0B,0B
78b1b0bd0c90,python,3d,high,100,18:34:51,100.11%,51.35MiB,7.463GiB,2.88kB,0B,0B,0B
78b1b0bd0c90,python,3d,high,100,18:34:54,100.12%,36.98MiB,7.463GiB,3.09kB,0B,0B,0B
78b1b0bd0c90,python,3d,high,100,18:34:57,100.14%,43.73MiB,7.463GiB,3.09kB,0B,0B,0B
78b1b0bd0c90,python,3d,high,100,18:34:59,99.86%,49.73MiB,7.463GiB,3.16kB,0B,0B,0B
78b1b0bd0c90,python,3d,high,100,18:35:02,100.13%,44.11MiB,7.463GiB,3.36kB,0B,0B,0B
78b1b0bd0c90,python,3d,high,100,18:35:05,100.26%,47.73MiB,7.463GiB,3.36kB,0B,0B,0B
78b1b0bd0c90,python,3d,high,100,18:35:07,99.88%,43.73MiB,7.463GiB,3.36kB,0B,0B,0B
78b1b0bd0c90,python,3d,high,100,18:35:10,100.13%,51.36MiB,7.463GiB,3.36kB,0B,0B,0B
78b1b0bd0c90,python,3d,high,100,18:35:13,100.08%,44.11MiB,7.463GiB,3.36kB,0B,0B,0B
78b1b0bd0c90,python,3d,high,100,18:35:15,100.38%,44.11MiB,7.463GiB,3.43kB,0B,0B,0B
78b1b0bd0c90,python,3d,high,100,18:35:18,100.13%,51.36MiB,7.463GiB,3.63kB,0B,0B,0B
78b1b0bd0c90,python,3d,high,100,18:35:20,99.95%,44.11MiB,7.463GiB,3.63kB,0B,0B,0B
78b1b0bd0c90,python,3d,high,100,18:35:23,99.86%,51.36MiB,7.463GiB,3.63kB,0B,0B,0B
78b1b0bd0c90,python,3d,high,100,18:35:26,99.97%,44.11MiB,7.463GiB,3.63kB,0B,0B,0B
78b1b0bd0c90,python,3d,high,100,18:35:28,100.13%,51.36MiB,7.463GiB,3.63kB,0B,0B,0B
78b1b0bd0c90,python,3d,high,100,18:35:31,100.26%,36.98MiB,7.463GiB,3.63kB,0B,0B,0B
78b1b0bd0c90,python,3d,high,100,18:35:34,100.01%,36.98MiB,7.463GiB,3.63kB,0B,0B,0B
78b1b0bd0c90,python,3d,high,100,18:35:36,100.00%,43.61MiB,7.463GiB,3.63kB,0B,0B,0B
78b1b0bd0c90,python,3d,high,100,18:35:39,100.12%,47.74MiB,7.463GiB,3.63kB,0B,0B,0B
78b1b0bd0c90,python,3d,high,100,18:35:42,100.26%,51.36MiB,7.463GiB,3.63kB,0B,0B,0B
6ca2c168635f,python,3d,low,50,18:37:08,100.25%,16.92MiB,7.463GiB,526B,0B,0B,0B
6ca2c168635f,python,3d,low,50,18:37:11,100.02%,16.97MiB,7.463GiB,2.41kB,0B,0B,0B
6ca2c168635f,python,3d,low,50,18:37:14,100.26%,18.48MiB,7.463GiB,2.88kB,0B,0B,0B
6ca2c168635f,python,3d,low,50,18:37:16,100.26%,16.99MiB,7.463GiB,3.09kB,0B,0B,0B
6ca2c168635f,python,3d,low,50,18:37:19,100.14%,17.43MiB,7.463GiB,3.09kB,0B,0B,0B
19ca608418e6,python,3d,mid,75,18:38:19,100.11%,26.67MiB,7.463GiB,526B,0B,0B,0B
19ca608418e6,python,3d,mid,75,18:38:21,100.01%,29.61MiB,7.463GiB,2.41kB,0B,0B,0B
19ca608418e6,python,3d,mid,75,18:38:24,100.48%,25.18MiB,7.463GiB,2.88kB,0B,0B,0B
19ca608418e6,python,3d,mid,75,18:38:27,99.98%,26.63MiB,7.463GiB,2.88kB,0B,0B,0B
19ca608418e6,python,3d,mid,75,18:38:29,100.26%,25.95MiB,7.463GiB,3.09kB,0B,0B,0B
19ca608418e6,python,3d,mid,75,18:38:32,100.26%,26.64MiB,7.463GiB,3.09kB,0B,0B,0B
19ca608418e6,python,3d,mid,75,18:38:34,100.26%,23.77MiB,7.463GiB,3.16kB,0B,0B,0B
19ca608418e6,python,3d,mid,75,18:38:37,100.26%,27.57MiB,7.463GiB,3.36kB,0B,0B,0B
19ca608418e6,python,3d,mid,75,18:38:40,100.14%,23.71MiB,7.463GiB,3.36kB,0B,0B,0B
19ca608418e6,python,3d,mid,75,18:38:42,99.86%,23.79MiB,7.463GiB,3.36kB,0B,0B,0B
19ca608418e6,python,3d,mid,75,18:38:45,100.26%,23.79MiB,7.463GiB,3.36kB,0B,0B,0B
526db14c2f38,python,3d,high,100,18:38:48,100.33%,37.09MiB,7.463GiB,526B,0B,0B,0B
526db14c2f38,python,3d,high,100,18:38:51,100.00%,51.34MiB,7.463GiB,2.41kB,0B,0B,0B
526db14c2f38,python,3d,high,100,18:38:53,99.49%,44.1MiB,7.463GiB,2.88kB,0B,0B,0B
526db14c2f38,python,3d,high,100,18:38:56,99.74%,37.48MiB,7.463GiB,3.09kB,0B,0B,0B
526db14c2f38,python,3d,high,100,18:38:59,100.12%,50.73MiB,7.463GiB,3.09kB,0B,0B,0B
526db14c2f38,python,3d,high,100,18:39:01,100.01%,43.37MiB,7.463GiB,3.16kB,0B,0B,0B
526db14c2f38,python,3d,high,100,18:39:04,100.13%,37MiB,7.463GiB,3.36kB,0B,0B,0B
526db14c2f38,python,3d,high,100,18:39:07,99.88%,43.12MiB,7.463GiB,3.36kB,0B,0B,0B
526db14c2f38,python,3d,high,100,18:39:09,100.14%,45.24MiB,7.463GiB,3.36kB,0B,0B,0B
526db14c2f38,python,3d,high,100,18:39:12,100.25%,48.77MiB,7.463GiB,3.36kB,0B,0B,0B
526db14c2f38,python,3d,high,100,18:39:15,100.23%,37.9MiB,7.463GiB,3.36kB,0B,0B,0B
526db14c2f38,python,3d,high,100,18:39:17,100.14%,44.15MiB,7.463GiB,3.43kB,0B,0B,0B
526db14c2f38,python,3d,high,100,18:39:20,100.01%,44.16MiB,7.463GiB,3.63kB,0B,0B,0B
526db14c2f38,python,3d,high,100,18:39:23,99.71%,51.28MiB,7.463GiB,3.63kB,0B,0B,0B
526db14c2f38,python,3d,high,100,18:39:25,100.25%,44.16MiB,7.463GiB,3.63kB,0B,0B,0B
526db14c2f38,python,3d,high,100,18:39:28,99.99%,38.17MiB,7.463GiB,3.63kB,0B,0B,0B
526db14c2f38,python,3d,high,100,18:39:30,100.26%,44.8MiB,7.463GiB,3.63kB,0B,0B,0B
526db14c2f38,python,3d,high,100,18:39:33,100.36%,44.05MiB,7.463GiB,3.63kB,0B,0B,0B
526db14c2f38,python,3d,high,100,18:39:36,100.13%,51.3MiB,7.463GiB,3.63kB,0B,0B,0B
526db14c2f38,python,3d,high,100,18:39:38,100.38%,51.31MiB,7.463GiB,3.63kB,0B,0B,0B
526db14c2f38,python,3d,high,100,18:39:41,100.02%,44.7MiB,7.463GiB,3.63kB,0B,0B,0B
526db14c2f38,python,3d,high,100,18:39:44,99.61%,43.08MiB,7.463GiB,3.63kB,0B,0B,0B
526db14c2f38,python,3d,high,100,18:39:46,0.00%,0B,0B,0B,0B,0B,0B
9faaae55694b,python,3d,high,100,18:40:57,100.27%,44.08MiB,7.463GiB,526B,0B,0B,0B
9faaae55694b,python,3d,high,100,18:40:59,100.16%,36.96MiB,7.463GiB,2.41kB,0B,0B,0B
9faaae55694b,python,3d,high,100,18:41:02,100.28%,37.08MiB,7.463GiB,2.88kB,0B,0B,0B
9faaae55694b,python,3d,high,100,18:41:05,100.39%,44.08MiB,7.463GiB,3.09kB,0B,0B,0B
9faaae55694b,python,3d,high,100,18:41:07,100.16%,51.33MiB,7.463GiB,3.09kB,0B,0B,0B
9faaae55694b,python,3d,high,100,18:41:10,100.03%,44.08MiB,7.463GiB,3.16kB,0B,0B,0B
9faaae55694b,python,3d,high,100,18:41:12,99.91%,51.33MiB,7.463GiB,3.36kB,0B,0B,0B
9faaae55694b,python,3d,high,100,18:41:15,100.01%,47.83MiB,7.463GiB,3.36kB,0B,0B,0B
9faaae55694b,python,3d,high,100,18:41:18,100.18%,41.83MiB,7.463GiB,3.36kB,0B,0B,0B
9faaae55694b,python,3d,high,100,18:41:20,100.16%,43.83MiB,7.463GiB,3.36kB,0B,0B,0B
9faaae55694b,python,3d,high,100,18:41:23,100.12%,50.58MiB,7.463GiB,3.36kB,0B,0B,0B
9faaae55694b,python,3d,high,100,18:41:26,100.04%,43.83MiB,7.463GiB,3.43kB,0B,0B,0B
9faaae55694b,python,3d,high,100,18:41:28,99.88%,50.71MiB,7.463GiB,3.63kB,0B,0B,0B
9faaae55694b,python,3d,high,100,18:41:31,100.15%,39.84MiB,7.463GiB,3.63kB,0B,0B,0B
9faaae55694b,python,3d,high,100,18:41:34,100.16%,44.09MiB,7.463GiB,3.63kB,0B,0B,0B
9faaae55694b,python,3d,high,100,18:41:36,100.16%,50.71MiB,7.463GiB,3.63kB,0B,0B,0B
9faaae55694b,python,3d,high,100,18:41:39,99.96%,36.96MiB,7.463GiB,3.63kB,0B,0B,0B
9faaae55694b,python,3d,high,100,18:41:41,99.64%,51.34MiB,7.463GiB,3.63kB,0B,0B,0B
9faaae55694b,python,3d,high,100,18:41:44,100.16%,44.09MiB,7.463GiB,3.63kB,0B,0B,0B
9faaae55694b,python,3d,high,100,18:41:47,100.27%,51.34MiB,7.463GiB,3.63kB,0B,0B,0B
9faaae55694b,python,3d,high,100,18:41:49,100.29%,36.96MiB,7.463GiB,3.63kB,0B,0B,0B
9faaae55694b,python,3d,high,100,18:41:52,99.76%,49.84MiB,7.463GiB,3.63kB,0B,0B,0B
de344f1ec571,python,3d,high,100,18:42:34,100.58%,47.85MiB,7.463GiB,979B,0B,0B,0B
de344f1ec571,python,3d,high,100,18:42:36,100.55%,51.35MiB,7.463GiB,2.41kB,0B,0B,0B
de344f1ec571,python,3d,high,100,18:42:39,100.40%,36.97MiB,7.463GiB,2.88kB,0B,0B,0B
de344f1ec571,python,3d,high,100,18:42:41,100.16%,41.85MiB,7.463GiB,3.09kB,0B,0B,0B
de344f1ec571,python,3d,high,100,18:42:44,100.16%,51.35MiB,7.463GiB,3.09kB,0B,0B,0B
de344f1ec571,python,3d,high,100,18:42:47,100.27%,45.1MiB,7.463GiB,3.16kB,0B,0B,0B
de344f1ec571,python,3d,high,100,18:42:49,100.03%,41.85MiB,7.463GiB,3.36kB,0B,0B,0B
de344f1ec571,python,3d,high,100,18:42:52,100.04%,51.35MiB,7.463GiB,3.36kB,0B,0B,0B
de344f1ec571,python,3d,high,100,18:42:55,100.14%,39.85MiB,7.463GiB,3.36kB,0B,0B,0B
de344f1ec571,python,3d,high,100,18:42:57,100.15%,44.1MiB,7.463GiB,3.36kB,0B,0B,0B
de344f1ec571,python,3d,high,100,18:43:00,100.15%,36.98MiB,7.463GiB,3.36kB,0B,0B,0B
de344f1ec571,python,3d,high,100,18:43:03,100.01%,36.98MiB,7.463GiB,3.36kB,0B,0B,0B
de344f1ec571,python,3d,high,100,18:43:05,100.40%,44.1MiB,7.463GiB,3.63kB,0B,0B,0B
de344f1ec571,python,3d,high,100,18:43:08,100.28%,50.1MiB,7.463GiB,3.63kB,0B,0B,0B
de344f1ec571,python,3d,high,100,18:43:10,99.90%,51.35MiB,7.463GiB,3.63kB,0B,0B,0B
de344f1ec571,python,3d,high,100,18:43:13,100.15%,44.1MiB,7.463GiB,3.63kB,0B,0B,0B
de344f1ec571,python,3d,high,100,18:43:16,100.00%,51.35MiB,7.463GiB,3.63kB,0B,0B,0B
de344f1ec571,python,3d,high,100,18:43:18,99.89%,44.1MiB,7.463GiB,3.63kB,0B,0B,0B
de344f1ec571,python,3d,high,100,18:43:21,100.15%,41.85MiB,7.463GiB,3.63kB,0B,0B,0B
de344f1ec571,python,3d,high,100,18:43:24,100.15%,44.1MiB,7.463GiB,3.63kB,0B,0B,0B
de344f1ec571,python,3d,high,100,18:43:26,100.39%,44.11MiB,7.463GiB,3.63kB,0B,0B,0B
de344f1ec571,python,3d,high,100,18:43:29,100.16%,51.36MiB,7.463GiB,3.63kB,0B,0B,0B
470970db1231,python,3d,high,100,18:52:49,100.13%,51.35MiB,7.463GiB,526B,0B,0B,0B
470970db1231,python,3d,high,100,18:52:52,100.14%,40.58MiB,7.463GiB,2.21kB,0B,0B,0B
470970db1231,python,3d,high,100,18:52:55,99.76%,51.33MiB,7.463GiB,2.88kB,0B,0B,0B
470970db1231,python,3d,high,100,18:52:57,100.15%,36.96MiB,7.463GiB,3.09kB,0B,0B,0B
470970db1231,python,3d,high,100,18:53:00,100.26%,44.08MiB,7.463GiB,3.09kB,0B,0B,0B
470970db1231,python,3d,high,100,18:53:03,99.85%,37.08MiB,7.463GiB,3.16kB,0B,0B,0B
